"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CRI","EDUTRY","55_64_WOMEN","PC_AGE","A","2006",13.162778,
"CRI","EDUTRY","55_64_WOMEN","PC_AGE","A","2007",16.089045,
"CRI","EDUTRY","55_64_WOMEN","PC_AGE","A","2008",18.218704,
"CRI","EDUTRY","55_64_WOMEN","PC_AGE","A","2009",18.906208,
"CRI","EDUTRY","55_64_WOMEN","PC_AGE","A","2010",18.554979,
"CRI","EDUTRY","55_64_WOMEN","PC_AGE","A","2011",20.482841,
"CRI","EDUTRY","55_64_WOMEN","PC_AGE","A","2012",21.970234,
"CRI","EDUTRY","55_64_WOMEN","PC_AGE","A","2013",19.488914,
"CRI","EDUTRY","55_64_WOMEN","PC_AGE","A","2014",20.417328,
"CRI","EDUTRY","55_64_WOMEN","PC_AGE","A","2015",18.608187,
"CRI","EDUTRY","55_64_WOMEN","PC_AGE","A","2016",21.304062,
"CRI","EDUTRY","55_64_WOMEN","PC_AGE","A","2017",18.262661,
"EST","EDUTRY","25_34_MEN","PC_AGE","A","1997",20.20809,
"EST","EDUTRY","25_34_MEN","PC_AGE","A","1998",19.788979,
"EST","EDUTRY","25_34_MEN","PC_AGE","A","1999",19.382002,
"EST","EDUTRY","25_34_MEN","PC_AGE","A","2000",20.049419,
"EST","EDUTRY","25_34_MEN","PC_AGE","A","2001",19.606203,
"EST","EDUTRY","25_34_MEN","PC_AGE","A","2002",18.321596,
"EST","EDUTRY","25_34_MEN","PC_AGE","A","2003",21.538275,
"EST","EDUTRY","25_34_MEN","PC_AGE","A","2004",20.932085,
"EST","EDUTRY","25_34_MEN","PC_AGE","A","2005",27.113876,
"EST","EDUTRY","25_34_MEN","PC_AGE","A","2006",28.14003,
"EST","EDUTRY","25_34_MEN","PC_AGE","A","2007",26.014238,
"EST","EDUTRY","25_34_MEN","PC_AGE","A","2008",29.767853,
"EST","EDUTRY","25_34_MEN","PC_AGE","A","2009",27.323111,
"EST","EDUTRY","25_34_MEN","PC_AGE","A","2010",28.230648,
"EST","EDUTRY","25_34_MEN","PC_AGE","A","2011",29.749664,
"EST","EDUTRY","25_34_MEN","PC_AGE","A","2012",29.494684,
"EST","EDUTRY","25_34_MEN","PC_AGE","A","2013",29.536602,
"EST","EDUTRY","25_34_MEN","PC_AGE","A","2014",31.490139,
"EST","EDUTRY","25_34_MEN","PC_AGE","A","2015",30.701208,
"EST","EDUTRY","25_34_MEN","PC_AGE","A","2016",31.924709,
"EST","EDUTRY","25_34_MEN","PC_AGE","A","2017",33.998188,
"EST","EDUTRY","25_34_WOMEN","PC_AGE","A","1997",40.007729,
"EST","EDUTRY","25_34_WOMEN","PC_AGE","A","1998",38.689724,
"EST","EDUTRY","25_34_WOMEN","PC_AGE","A","1999",37.618896,
"EST","EDUTRY","25_34_WOMEN","PC_AGE","A","2000",37.534748,
"EST","EDUTRY","25_34_WOMEN","PC_AGE","A","2001",35.144493,
"EST","EDUTRY","25_34_WOMEN","PC_AGE","A","2002",34.344624,
"EST","EDUTRY","25_34_WOMEN","PC_AGE","A","2003",33.376419,
"EST","EDUTRY","25_34_WOMEN","PC_AGE","A","2004",34.413857,
"EST","EDUTRY","25_34_WOMEN","PC_AGE","A","2005",38.919834,
"EST","EDUTRY","25_34_WOMEN","PC_AGE","A","2006",40.961395,
"EST","EDUTRY","25_34_WOMEN","PC_AGE","A","2007",43.136356,
"EST","EDUTRY","25_34_WOMEN","PC_AGE","A","2008",42.005997,
"EST","EDUTRY","25_34_WOMEN","PC_AGE","A","2009",46.423466,
"EST","EDUTRY","25_34_WOMEN","PC_AGE","A","2010",48.314392,
"EST","EDUTRY","25_34_WOMEN","PC_AGE","A","2011",48.61282,
"EST","EDUTRY","25_34_WOMEN","PC_AGE","A","2012",51.272339,
"EST","EDUTRY","25_34_WOMEN","PC_AGE","A","2013",51.968636,
"EST","EDUTRY","25_34_WOMEN","PC_AGE","A","2014",49.901245,
"EST","EDUTRY","25_34_WOMEN","PC_AGE","A","2015",50.96386,
"EST","EDUTRY","25_34_WOMEN","PC_AGE","A","2016",50.893799,
